technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning,dependency_type,extraction_provenance
Transdermal Patch Manufacturing System,Coating Station,,,Cleaning solvents,0.8,Needed to remove residues and clean parts during manufacturing.,,India,metric tons,8433333.333333334,10.67,0.833,India has a growing detergent and surfactant market with domestic production data from chemical industry sources and government reports circa 2023. Well documented but some uncertainties in exports.,process_consumable,extractor
Transdermal Patch Manufacturing System,Coating Station,,,Cleaning solvents,0.8,Needed to remove residues and clean parts during manufacturing.,,Germany,metric tons,5433333.333333333,7.0,0.817,Germany is a key manufacturing hub for chemical cleaning agents; production is well reported by European industry sources.,process_consumable,extractor
Transdermal Patch Manufacturing System,Coating Station,,,Cleaning solvents,0.8,Needed to remove residues and clean parts during manufacturing.,,Japan,metric tons,4656666.666666667,6.0,0.8,Japan's chemical and detergent manufacturing is well-documented with data from Japanese industry bodies for 2023. Steady output justifies confidence.,process_consumable,extractor
Transdermal Patch Manufacturing System,Coating Station,,,Nitrogen,0.7,Used for inert atmosphere control in curing or drying processes in coating.,280430.0,China,metric tons (ammonia equivalent),0.0,38.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Transdermal Patch Manufacturing System,Coating Station,,,Nitrogen,0.7,Used for inert atmosphere control in curing or drying processes in coating.,280430.0,India,metric tons (ammonia equivalent),0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Transdermal Patch Manufacturing System,Coating Station,,,Nitrogen,0.7,Used for inert atmosphere control in curing or drying processes in coating.,280430.0,United States,metric tons (ammonia equivalent),0.0,13.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Transdermal Patch Manufacturing System,Coating Station,,,Nitrogen,0.7,Used for inert atmosphere control in curing or drying processes in coating.,280430.0,Russia,metric tons (ammonia equivalent),0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Transdermal Patch Manufacturing System,Coating Station,,,Nitrogen,0.7,Used for inert atmosphere control in curing or drying processes in coating.,280430.0,Indonesia,metric tons (ammonia equivalent),0.0,6.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Vacuum pump oil,0.7,Appropriate consumable for vacuum system maintenance with consumption by leakage.,,China,metric tons,1251666.6666666667,36.67,0.817,Based on recent industry reports and chemical production data for synthetic oils; China is a major producer of industrial oils including vacuum pump oils.,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Vacuum pump oil,0.7,Appropriate consumable for vacuum system maintenance with consumption by leakage.,,United States,metric tons,713333.3333333334,20.0,0.817,United States has large refining and lubricant production capacity with well-documented output figures from US industry associations (2023 data).,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Vacuum pump oil,0.7,Appropriate consumable for vacuum system maintenance with consumption by leakage.,,Germany,metric tons,290000.0,9.33,0.75,Germany has significant chemical and lubricant manufacturing industries; estimates derived from European chemical production statistics.,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Vacuum pump oil,0.7,Appropriate consumable for vacuum system maintenance with consumption by leakage.,,India,metric tons,350333.3333333333,8.33,0.7,Growing chemical manufacturing industry with increasing lubricant production; estimates from Indian industry data.,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Vacuum pump oil,0.7,Appropriate consumable for vacuum system maintenance with consumption by leakage.,,Japan,metric tons,218000.0,7.0,0.733,Japan's petrochemical sector produces vacuum pump oils; estimates based on industrial output reports.,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Cleaning solvents,0.8,"Used for cleaning laminating rollers and surfaces, critical for lamination quality.",,United States,metric tons,2120000.0,21.67,0.85,Estimate based on chemical industry reports and USGS data indicating the US is a leading chemical producer including solvents; confidence moderate due to broad category definition.,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Cleaning solvents,0.8,"Used for cleaning laminating rollers and surfaces, critical for lamination quality.",,China,metric tons,1906666.6666666667,19.67,0.9,China is a major chemical and petrochemical producer globally with well-documented solvent production; data from 2022-2023 industry publications.,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Cleaning solvents,0.8,"Used for cleaning laminating rollers and surfaces, critical for lamination quality.",,Germany,metric tons,1053333.3333333333,10.33,0.84,Germany is a leading European chemical manufacturer with strong solvent output; confirmed by EU chemical industry statistics.,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Cleaning solvents,0.8,"Used for cleaning laminating rollers and surfaces, critical for lamination quality.",,India,metric tons,923333.3333333334,8.67,0.783,India has a growing chemical manufacturing base including solvents; production figures are from national industry reports 2022.,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Cleaning solvents,0.8,"Used for cleaning laminating rollers and surfaces, critical for lamination quality.",,Japan,metric tons,806666.6666666666,7.33,0.8,Japan is historically a major producer of industrial chemicals including solvents; data from 2022 chemical production surveys.,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Nitrogen,0.7,Required for inert atmosphere or purging to prevent oxidation or contamination.,280430.0,China,metric tons (ammonia equivalent),0.0,38.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Nitrogen,0.7,Required for inert atmosphere or purging to prevent oxidation or contamination.,280430.0,India,metric tons (ammonia equivalent),0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Nitrogen,0.7,Required for inert atmosphere or purging to prevent oxidation or contamination.,280430.0,United States,metric tons (ammonia equivalent),0.0,13.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Nitrogen,0.7,Required for inert atmosphere or purging to prevent oxidation or contamination.,280430.0,Russia,metric tons (ammonia equivalent),0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Nitrogen,0.7,Required for inert atmosphere or purging to prevent oxidation or contamination.,280430.0,Indonesia,metric tons (ammonia equivalent),0.0,6.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Adhesive primers,0.6,Valid consumable as consumed adhesives during bonding do not remain separate in the final product.,,China,metric tons,42000.0,29.0,0.867,"China has rapidly expanded chemical and adhesive production capacity, being a leading global producer; data from recent chemical manufacturing surveys 2023; high confidence due to scale and reporting.",process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Adhesive primers,0.6,Valid consumable as consumed adhesives during bonding do not remain separate in the final product.,,United States,metric tons,29666.666666666668,19.33,0.85,The US has a significant manufacturing sector for adhesives and primers; data sourced from US market analysis 2023; high confidence due to robust reporting.,process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Adhesive primers,0.6,Valid consumable as consumed adhesives during bonding do not remain separate in the final product.,,Germany,metric tons,18000.0,12.0,0.827,"Germany is a major European producer with strong chemical and adhesive industries, supported by 2023 European chemical market data.",process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Adhesive primers,0.6,Valid consumable as consumed adhesives during bonding do not remain separate in the final product.,,Japan,metric tons,13666.666666666666,8.33,0.783,"Japan has a developed chemical sector contributing to adhesive primer output; data from 2023 industry surveys, reliable but slightly dated.",process_consumable,extractor
Transdermal Patch Manufacturing System,Lamination Module,,,Adhesive primers,0.6,Valid consumable as consumed adhesives during bonding do not remain separate in the final product.,,India,metric tons,8833.333333333334,6.67,0.7,India's growing industrial base supports sizable adhesive primer production; estimates from industry reports with moderate confidence.,process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Cutting fluids or lubricants,0.8,Standard maintenance consumables to lubricate cutting dies and extend tool life.,,China,metric tons,4350000.0,34.33,0.883,China is the largest producer of cutting fluids and lubricants due to its large manufacturing and automotive industries; data from industry reports and market analyses 2023 indicate strong production volumes.,process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Cutting fluids or lubricants,0.8,Standard maintenance consumables to lubricate cutting dies and extend tool life.,,United States,metric tons,2470000.0,19.0,0.883,"The US has a significant chemical and lubricant production sector serving automotive and industrial operations, with well-documented production data in recent years.",process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Cutting fluids or lubricants,0.8,Standard maintenance consumables to lubricate cutting dies and extend tool life.,,India,metric tons,1030000.0,9.0,0.8,Growing manufacturing sector and lubricant market share; estimates from recent trade publications and industry analyses.,process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Cutting fluids or lubricants,0.8,Standard maintenance consumables to lubricate cutting dies and extend tool life.,,Germany,metric tons,1190000.0,8.0,0.833,"Germany is a major European producer with advanced chemical manufacturing sectors producing cutting fluids and lubricants, supported by reliable industrial statistics.",process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Cutting fluids or lubricants,0.8,Standard maintenance consumables to lubricate cutting dies and extend tool life.,,Japan,metric tons,873333.3333333334,7.0,0.833,"Japan is a significant producer with strong automotive and machinery industries, reflected in consistent national production data.",process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Cleaning solvents,0.8,"Used to clean cutting dies and remove process residues, essential for functionality.",,United States,metric tons,2120000.0,21.67,0.85,Estimate based on chemical industry reports and USGS data indicating the US is a leading chemical producer including solvents; confidence moderate due to broad category definition.,process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Cleaning solvents,0.8,"Used to clean cutting dies and remove process residues, essential for functionality.",,China,metric tons,1906666.6666666667,19.67,0.9,China is a major chemical and petrochemical producer globally with well-documented solvent production; data from 2022-2023 industry publications.,process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Cleaning solvents,0.8,"Used to clean cutting dies and remove process residues, essential for functionality.",,Germany,metric tons,1053333.3333333333,10.33,0.84,Germany is a leading European chemical manufacturer with strong solvent output; confirmed by EU chemical industry statistics.,process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Cleaning solvents,0.8,"Used to clean cutting dies and remove process residues, essential for functionality.",,India,metric tons,923333.3333333334,8.67,0.783,India has a growing chemical manufacturing base including solvents; production figures are from national industry reports 2022.,process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Cleaning solvents,0.8,"Used to clean cutting dies and remove process residues, essential for functionality.",,Japan,metric tons,806666.6666666666,7.33,0.8,Japan is historically a major producer of industrial chemicals including solvents; data from 2022 chemical production surveys.,process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Vacuum pump oil,0.6,Required for vacuum systems and subject to loss during operation.,,China,metric tons,1251666.6666666667,36.67,0.817,Based on recent industry reports and chemical production data for synthetic oils; China is a major producer of industrial oils including vacuum pump oils.,process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Vacuum pump oil,0.6,Required for vacuum systems and subject to loss during operation.,,United States,metric tons,713333.3333333334,20.0,0.817,United States has large refining and lubricant production capacity with well-documented output figures from US industry associations (2023 data).,process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Vacuum pump oil,0.6,Required for vacuum systems and subject to loss during operation.,,Germany,metric tons,290000.0,9.33,0.75,Germany has significant chemical and lubricant manufacturing industries; estimates derived from European chemical production statistics.,process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Vacuum pump oil,0.6,Required for vacuum systems and subject to loss during operation.,,India,metric tons,350333.3333333333,8.33,0.7,Growing chemical manufacturing industry with increasing lubricant production; estimates from Indian industry data.,process_consumable,extractor
Transdermal Patch Manufacturing System,Die Cutting Unit,,,Vacuum pump oil,0.6,Required for vacuum systems and subject to loss during operation.,,Japan,metric tons,218000.0,7.0,0.733,Japan's petrochemical sector produces vacuum pump oils; estimates based on industrial output reports.,process_consumable,extractor
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Lubricants,0.8,"Necessary for bearing and chain maintenance, consumed over time due to leakage and breakdown.",,China,metric tons,2683333.3333333335,27.0,0.9,Based on recent industry reports and market analyses (2022-2023); China is the largest lubricant producer driven by its massive automotive and industrial sectors.,process_consumable,extractor
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Lubricants,0.8,"Necessary for bearing and chain maintenance, consumed over time due to leakage and breakdown.",,United States,metric tons,2026333.3333333333,19.67,0.9,USGS and industry reports confirm a strong lubricant production sector centered on large refineries and chemical producers; data is recent and reliable.,process_consumable,extractor
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Lubricants,0.8,"Necessary for bearing and chain maintenance, consumed over time due to leakage and breakdown.",,India,metric tons,1003333.3333333334,10.33,0.85,Growing automotive and industrial base combined with domestic production data from Indian Petroleum Ministry; moderately reliable.,process_consumable,extractor
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Lubricants,0.8,"Necessary for bearing and chain maintenance, consumed over time due to leakage and breakdown.",,Japan,metric tons,659333.3333333334,7.0,0.817,Industry sources and national statistics show Japan as a major player with stable lubricant production over years.,process_consumable,extractor
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Lubricants,0.8,"Necessary for bearing and chain maintenance, consumed over time due to leakage and breakdown.",,Germany,metric tons,574666.6666666666,6.67,0.833,Strong chemical and automotive industry drives lubricant production; data derived from European market reports.,process_consumable,extractor
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Cleaning solvents,0.6,Occasionally used for cleaning conveyor components; low confidence due to less frequent consumption.,,United States,metric tons,2120000.0,21.67,0.85,Estimate based on chemical industry reports and USGS data indicating the US is a leading chemical producer including solvents; confidence moderate due to broad category definition.,process_consumable,extractor
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Cleaning solvents,0.6,Occasionally used for cleaning conveyor components; low confidence due to less frequent consumption.,,China,metric tons,1906666.6666666667,19.67,0.9,China is a major chemical and petrochemical producer globally with well-documented solvent production; data from 2022-2023 industry publications.,process_consumable,extractor
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Cleaning solvents,0.6,Occasionally used for cleaning conveyor components; low confidence due to less frequent consumption.,,Germany,metric tons,1053333.3333333333,10.33,0.84,Germany is a leading European chemical manufacturer with strong solvent output; confirmed by EU chemical industry statistics.,process_consumable,extractor
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Cleaning solvents,0.6,Occasionally used for cleaning conveyor components; low confidence due to less frequent consumption.,,India,metric tons,923333.3333333334,8.67,0.783,India has a growing chemical manufacturing base including solvents; production figures are from national industry reports 2022.,process_consumable,extractor
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Cleaning solvents,0.6,Occasionally used for cleaning conveyor components; low confidence due to less frequent consumption.,,Japan,metric tons,806666.6666666666,7.33,0.8,Japan is historically a major producer of industrial chemicals including solvents; data from 2022 chemical production surveys.,process_consumable,extractor
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Compressed air,0.7,Likely used for pneumatic actuators or cleaning conveyor components; reasonable addition based on typical practices.,,China,megawatt-hours,3000000.0,30.0,0.45,"Estimated based on China's leading industrial base and demand for compressed air energy storage and industrial use; no direct production data available, moderate confidence due to indirect estimation.",process_consumable,judge_addition
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Compressed air,0.7,Likely used for pneumatic actuators or cleaning conveyor components; reasonable addition based on typical practices.,,United States,megawatt-hours,2000000.0,20.0,0.45,"Large industrial sector and advanced compressed air technologies imply high production/use; no official 'production' data for compressed air, estimated share based on energy usage.",process_consumable,judge_addition
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Compressed air,0.7,Likely used for pneumatic actuators or cleaning conveyor components; reasonable addition based on typical practices.,,Germany,megawatt-hours,1000000.0,10.0,0.4,"Significant industrial usage in Europe; production data not officially tracked, estimate based on regional energy consumption patterns and manufacturing.",process_consumable,judge_addition
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Compressed air,0.7,Likely used for pneumatic actuators or cleaning conveyor components; reasonable addition based on typical practices.,,Japan,megawatt-hours,800000.0,8.0,0.4,"Highly industrialized, strong technology sector uses compressed air extensively; production volume estimated from industrial demand.",process_consumable,judge_addition
Transdermal Patch Manufacturing System,Conveyor and Transport System,,,Compressed air,0.7,Likely used for pneumatic actuators or cleaning conveyor components; reasonable addition based on typical practices.,,India,megawatt-hours,700000.0,7.0,0.4,"Growing industrial sector with increasing use of compressed air; no official production statistics available, estimated.",process_consumable,judge_addition
Transdermal Patch Manufacturing System,Inspection and Quality Control Station,,,Helium,0.8,Widely used for leak detection in vacuum-sensitive inspection and quality control equipment.,280429.0,UNITED STATES,MILLION CUBIC METERS,60.0,35.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Transdermal Patch Manufacturing System,Inspection and Quality Control Station,,,Helium,0.8,Widely used for leak detection in vacuum-sensitive inspection and quality control equipment.,280429.0,QATAR,MILLION CUBIC METERS,66.0,38.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Transdermal Patch Manufacturing System,Inspection and Quality Control Station,,,Helium,0.8,Widely used for leak detection in vacuum-sensitive inspection and quality control equipment.,280429.0,ALGERIA,MILLION CUBIC METERS,10.0,5.88,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Transdermal Patch Manufacturing System,Inspection and Quality Control Station,,,Helium,0.8,Widely used for leak detection in vacuum-sensitive inspection and quality control equipment.,280429.0,RUSSIA,MILLION CUBIC METERS,8.0,4.71,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Transdermal Patch Manufacturing System,Inspection and Quality Control Station,,,Helium,0.8,Widely used for leak detection in vacuum-sensitive inspection and quality control equipment.,280429.0,CANADA,MILLION CUBIC METERS,4.0,2.35,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Transdermal Patch Manufacturing System,Inspection and Quality Control Station,,,Cleaning solvents,0.7,"Utilized for cleaning optical sensors and components, necessary to maintain inspection accuracy.",,United States,metric tons,2120000.0,21.67,0.85,Estimate based on chemical industry reports and USGS data indicating the US is a leading chemical producer including solvents; confidence moderate due to broad category definition.,process_consumable,extractor
Transdermal Patch Manufacturing System,Inspection and Quality Control Station,,,Cleaning solvents,0.7,"Utilized for cleaning optical sensors and components, necessary to maintain inspection accuracy.",,China,metric tons,1906666.6666666667,19.67,0.9,China is a major chemical and petrochemical producer globally with well-documented solvent production; data from 2022-2023 industry publications.,process_consumable,extractor
Transdermal Patch Manufacturing System,Inspection and Quality Control Station,,,Cleaning solvents,0.7,"Utilized for cleaning optical sensors and components, necessary to maintain inspection accuracy.",,Germany,metric tons,1053333.3333333333,10.33,0.84,Germany is a leading European chemical manufacturer with strong solvent output; confirmed by EU chemical industry statistics.,process_consumable,extractor
Transdermal Patch Manufacturing System,Inspection and Quality Control Station,,,Cleaning solvents,0.7,"Utilized for cleaning optical sensors and components, necessary to maintain inspection accuracy.",,India,metric tons,923333.3333333334,8.67,0.783,India has a growing chemical manufacturing base including solvents; production figures are from national industry reports 2022.,process_consumable,extractor
Transdermal Patch Manufacturing System,Inspection and Quality Control Station,,,Cleaning solvents,0.7,"Utilized for cleaning optical sensors and components, necessary to maintain inspection accuracy.",,Japan,metric tons,806666.6666666666,7.33,0.8,Japan is historically a major producer of industrial chemicals including solvents; data from 2022 chemical production surveys.,process_consumable,extractor
Transdermal Patch Manufacturing System,Packaging Module,,,Cleaning solvents,0.7,Important for hygiene and contamination prevention in packaging machinery.,,United States,metric tons,2120000.0,21.67,0.85,Estimate based on chemical industry reports and USGS data indicating the US is a leading chemical producer including solvents; confidence moderate due to broad category definition.,process_consumable,extractor
Transdermal Patch Manufacturing System,Packaging Module,,,Cleaning solvents,0.7,Important for hygiene and contamination prevention in packaging machinery.,,China,metric tons,1906666.6666666667,19.67,0.9,China is a major chemical and petrochemical producer globally with well-documented solvent production; data from 2022-2023 industry publications.,process_consumable,extractor
Transdermal Patch Manufacturing System,Packaging Module,,,Cleaning solvents,0.7,Important for hygiene and contamination prevention in packaging machinery.,,Germany,metric tons,1053333.3333333333,10.33,0.84,Germany is a leading European chemical manufacturer with strong solvent output; confirmed by EU chemical industry statistics.,process_consumable,extractor
Transdermal Patch Manufacturing System,Packaging Module,,,Cleaning solvents,0.7,Important for hygiene and contamination prevention in packaging machinery.,,India,metric tons,923333.3333333334,8.67,0.783,India has a growing chemical manufacturing base including solvents; production figures are from national industry reports 2022.,process_consumable,extractor
Transdermal Patch Manufacturing System,Packaging Module,,,Cleaning solvents,0.7,Important for hygiene and contamination prevention in packaging machinery.,,Japan,metric tons,806666.6666666666,7.33,0.8,Japan is historically a major producer of industrial chemicals including solvents; data from 2022 chemical production surveys.,process_consumable,extractor
Transdermal Patch Manufacturing System,Packaging Module,,,Lubricants,0.6,"Used in moving parts and mechanisms, consumed via leakage and breakdown.",,China,kilotonnes,2333333.3333333335,30.0,0.9,"Based on industry and market reports from 2023, China is the largest lubricant producer globally, driven by a big refining sector and domestic demand.",process_consumable,extractor
Transdermal Patch Manufacturing System,Packaging Module,,,Lubricants,0.6,"Used in moving parts and mechanisms, consumed via leakage and breakdown.",,United States,kilotonnes,1506666.6666666667,19.33,0.9,US has a large petrochemical and refining industry; data from US market analysis and industry associations supports top-tier producer status.,process_consumable,extractor
Transdermal Patch Manufacturing System,Packaging Module,,,Lubricants,0.6,"Used in moving parts and mechanisms, consumed via leakage and breakdown.",,India,kilotonnes,776666.6666666666,10.0,0.85,Growing automotive and industrial sectors drive lubricant production; data from Indian industry sources and market reports.,process_consumable,extractor
Transdermal Patch Manufacturing System,Packaging Module,,,Lubricants,0.6,"Used in moving parts and mechanisms, consumed via leakage and breakdown.",,Japan,kilotonnes,576666.6666666666,7.33,0.85,"Major refining and lubricant manufacturing industries with consistent output, confirmed by Japanese industrial data.",process_consumable,extractor
Transdermal Patch Manufacturing System,Packaging Module,,,Lubricants,0.6,"Used in moving parts and mechanisms, consumed via leakage and breakdown.",,Germany,kilotonnes,433333.3333333333,5.67,0.8,Strong automotive sector and chemical industry contribute to lubricant production; data from European industry reports.,process_consumable,extractor
Transdermal Patch Manufacturing System,Control And Automation System (PLC And HMI),,,Cleaning solvents,0.7,Required for cleaning electronic enclosures prior to assembly.,,United States,metric tons,2120000.0,21.67,0.85,Estimate based on chemical industry reports and USGS data indicating the US is a leading chemical producer including solvents; confidence moderate due to broad category definition.,process_consumable,extractor
Transdermal Patch Manufacturing System,Control And Automation System (PLC And HMI),,,Cleaning solvents,0.7,Required for cleaning electronic enclosures prior to assembly.,,China,metric tons,1906666.6666666667,19.67,0.9,China is a major chemical and petrochemical producer globally with well-documented solvent production; data from 2022-2023 industry publications.,process_consumable,extractor
Transdermal Patch Manufacturing System,Control And Automation System (PLC And HMI),,,Cleaning solvents,0.7,Required for cleaning electronic enclosures prior to assembly.,,Germany,metric tons,1053333.3333333333,10.33,0.84,Germany is a leading European chemical manufacturer with strong solvent output; confirmed by EU chemical industry statistics.,process_consumable,extractor
Transdermal Patch Manufacturing System,Control And Automation System (PLC And HMI),,,Cleaning solvents,0.7,Required for cleaning electronic enclosures prior to assembly.,,India,metric tons,923333.3333333334,8.67,0.783,India has a growing chemical manufacturing base including solvents; production figures are from national industry reports 2022.,process_consumable,extractor
Transdermal Patch Manufacturing System,Control And Automation System (PLC And HMI),,,Cleaning solvents,0.7,Required for cleaning electronic enclosures prior to assembly.,,Japan,metric tons,806666.6666666666,7.33,0.8,Japan is historically a major producer of industrial chemicals including solvents; data from 2022 chemical production surveys.,process_consumable,extractor
Tangential Flow Filtration Cassette System,TFF Filter Cassette,0.97,"Strong consensus among all agents with high average confidence, critical primary component for the system.",Acrylic,0.95,Round 3 refinement with peer support: 2,390690.0,China,metric tons,3813333.3333333335,52.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Acrylic,constituent,
Tangential Flow Filtration Cassette System,TFF Filter Cassette,0.97,"Strong consensus among all agents with high average confidence, critical primary component for the system.",Acrylic,0.95,Round 3 refinement with peer support: 2,390690.0,United States,metric tons,880000.0,12.0,0.793,LLM fallback cache (previously computed) - no USGS data available for Acrylic,constituent,
Tangential Flow Filtration Cassette System,TFF Filter Cassette,0.97,"Strong consensus among all agents with high average confidence, critical primary component for the system.",Acrylic,0.95,Round 3 refinement with peer support: 2,390690.0,Japan,metric tons,586666.6666666666,8.0,0.787,LLM fallback cache (previously computed) - no USGS data available for Acrylic,constituent,
Tangential Flow Filtration Cassette System,TFF Filter Cassette,0.97,"Strong consensus among all agents with high average confidence, critical primary component for the system.",Acrylic,0.95,Round 3 refinement with peer support: 2,390690.0,South Korea,metric tons,453333.3333333333,6.17,0.757,LLM fallback cache (previously computed) - no USGS data available for Acrylic,constituent,
Tangential Flow Filtration Cassette System,TFF Filter Cassette,0.97,"Strong consensus among all agents with high average confidence, critical primary component for the system.",Acrylic,0.95,Round 3 refinement with peer support: 2,390690.0,Germany,metric tons,376666.6666666667,5.17,0.757,LLM fallback cache (previously computed) - no USGS data available for Acrylic,constituent,
Tangential Flow Filtration Cassette System,TFF Filter Cassette,0.97,"Strong consensus among all agents with high average confidence, critical primary component for the system.",Borosilicate glass,0.9,Round 3 refinement with peer support: 2,700800.0,China,metric tons,4700000.0,40.0,0.883,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Tangential Flow Filtration Cassette System,TFF Filter Cassette,0.97,"Strong consensus among all agents with high average confidence, critical primary component for the system.",Borosilicate glass,0.9,Round 3 refinement with peer support: 2,700800.0,United States,metric tons,1660000.0,14.0,0.843,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Tangential Flow Filtration Cassette System,TFF Filter Cassette,0.97,"Strong consensus among all agents with high average confidence, critical primary component for the system.",Borosilicate glass,0.9,Round 3 refinement with peer support: 2,700800.0,Germany,metric tons,1266666.6666666667,12.33,0.81,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Tangential Flow Filtration Cassette System,TFF Filter Cassette,0.97,"Strong consensus among all agents with high average confidence, critical primary component for the system.",Borosilicate glass,0.9,Round 3 refinement with peer support: 2,700800.0,India,metric tons,840000.0,8.0,0.767,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Tangential Flow Filtration Cassette System,TFF Filter Cassette,0.97,"Strong consensus among all agents with high average confidence, critical primary component for the system.",Borosilicate glass,0.9,Round 3 refinement with peer support: 2,700800.0,Japan,metric tons,893333.3333333334,7.67,0.783,LLM fallback cache (previously computed) - no USGS data available for Borosilicate glass,constituent,
Tangential Flow Filtration Cassette System,Feed/Retentate Inlet and Outlet Ports,0.89,Supported by two agents and peer critiques emphasize inclusion due to importance in fluid flow.,Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Tangential Flow Filtration Cassette System,Feed/Retentate Inlet and Outlet Ports,0.89,Supported by two agents and peer critiques emphasize inclusion due to importance in fluid flow.,Aluminum,0.95,Round 3 refinement with peer support: 2,280300.0,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
