technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning,dependency_type,extraction_provenance
Edge AI Inference Box,5G Modem,0.86,Selected by two agents with average confidence 0.86 and peer critiques recommend to preserve it as a shared communication component.,Silicon,0.977,Proposed by Agent1 as key material for 5g Modem,280469.0,NORWAY,THOUSAND METRIC TONS,200.0,2.22,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,5G Modem,0.86,Selected by two agents with average confidence 0.86 and peer critiques recommend to preserve it as a shared communication component.,Silicon,0.977,Proposed by Agent1 as key material for 5g Modem,280469.0,OTHER,THOUSAND METRIC TONS,100.0,1.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,5G Modem,0.86,Selected by two agents with average confidence 0.86 and peer critiques recommend to preserve it as a shared communication component.,Copper,0.9,Proposed by Agent1 as key material for 5g Modem,740100.0,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,5G Modem,0.86,Selected by two agents with average confidence 0.86 and peer critiques recommend to preserve it as a shared communication component.,Copper,0.9,Proposed by Agent1 as key material for 5g Modem,740100.0,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,5G Modem,0.86,Selected by two agents with average confidence 0.86 and peer critiques recommend to preserve it as a shared communication component.,Copper,0.9,Proposed by Agent1 as key material for 5g Modem,740100.0,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,5G Modem,0.86,Selected by two agents with average confidence 0.86 and peer critiques recommend to preserve it as a shared communication component.,Copper,0.9,Proposed by Agent1 as key material for 5g Modem,740100.0,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,5G Modem,0.86,Selected by two agents with average confidence 0.86 and peer critiques recommend to preserve it as a shared communication component.,Copper,0.9,Proposed by Agent1 as key material for 5g Modem,740100.0,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,5G Modem,0.86,Selected by two agents with average confidence 0.86 and peer critiques recommend to preserve it as a shared communication component.,Aluminum,0.783,Proposed by Agent1 as key material for 5g Modem,280300.0,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,5G Modem,0.86,Selected by two agents with average confidence 0.86 and peer critiques recommend to preserve it as a shared communication component.,Aluminum,0.783,Proposed by Agent1 as key material for 5g Modem,280300.0,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,5G Modem,0.86,Selected by two agents with average confidence 0.86 and peer critiques recommend to preserve it as a shared communication component.,Aluminum,0.783,Proposed by Agent1 as key material for 5g Modem,280300.0,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,5G Modem,0.86,Selected by two agents with average confidence 0.86 and peer critiques recommend to preserve it as a shared communication component.,Aluminum,0.783,Proposed by Agent1 as key material for 5g Modem,280300.0,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,5G Modem,0.86,Selected by two agents with average confidence 0.86 and peer critiques recommend to preserve it as a shared communication component.,Aluminum,0.783,Proposed by Agent1 as key material for 5g Modem,280300.0,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Copper,0.95,Proposed by Agent1 as key material for Input/output Ports And Connectors,740100.0,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Copper,0.95,Proposed by Agent1 as key material for Input/output Ports And Connectors,740100.0,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Copper,0.95,Proposed by Agent1 as key material for Input/output Ports And Connectors,740100.0,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Copper,0.95,Proposed by Agent1 as key material for Input/output Ports And Connectors,740100.0,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Copper,0.95,Proposed by Agent1 as key material for Input/output Ports And Connectors,740100.0,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Gold,0.733,Proposed by Agent2 as key material for Input/output Ports And Connectors,710812.0,OTHER,METRIC TONS,700.0,23.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Gold,0.733,Proposed by Agent2 as key material for Input/output Ports And Connectors,710812.0,CHINA,METRIC TONS,370.0,12.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Gold,0.733,Proposed by Agent2 as key material for Input/output Ports And Connectors,710812.0,AUSTRALIA,METRIC TONS,310.0,10.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Gold,0.733,Proposed by Agent2 as key material for Input/output Ports And Connectors,710812.0,RUSSIA,METRIC TONS,310.0,10.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Gold,0.733,Proposed by Agent2 as key material for Input/output Ports And Connectors,710812.0,CANADA,METRIC TONS,200.0,6.67,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Nickel,0.725,Proposed by Agent1 as key material for Input/output Ports And Connectors,750110.0,INDONESIA,METRIC TONS,1800000.0,50.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Nickel,0.725,Proposed by Agent1 as key material for Input/output Ports And Connectors,750110.0,PHILIPPINES,METRIC TONS,400000.0,11.11,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Nickel,0.725,Proposed by Agent1 as key material for Input/output Ports And Connectors,750110.0,OTHER,METRIC TONS,380000.0,10.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Nickel,0.725,Proposed by Agent1 as key material for Input/output Ports And Connectors,750110.0,NEW CALEDONIA,METRIC TONS,230000.0,6.39,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Input/Output Ports and Connectors,0.85,Supported by two agents at confidence ~0.85; essential for interfacing with other devices and sensors.,Nickel,0.725,Proposed by Agent1 as key material for Input/output Ports And Connectors,750110.0,RUSSIA,METRIC TONS,200000.0,5.56,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Aluminum,0.9,Proposed by Agent2 as key material for Thermal Management System,280300.0,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Aluminum,0.9,Proposed by Agent2 as key material for Thermal Management System,280300.0,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Aluminum,0.9,Proposed by Agent2 as key material for Thermal Management System,280300.0,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Aluminum,0.9,Proposed by Agent2 as key material for Thermal Management System,280300.0,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Aluminum,0.9,Proposed by Agent2 as key material for Thermal Management System,280300.0,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Copper,0.883,Proposed by Agent1 as key material for Thermal Management System,740100.0,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Copper,0.883,Proposed by Agent1 as key material for Thermal Management System,740100.0,CHILE,THOUSAND METRIC TONS,5000.0,10.2,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Copper,0.883,Proposed by Agent1 as key material for Thermal Management System,740100.0,OTHER,THOUSAND METRIC TONS,3100.0,6.33,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Copper,0.883,Proposed by Agent1 as key material for Thermal Management System,740100.0,CONGO,THOUSAND METRIC TONS,2500.0,5.1,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Copper,0.883,Proposed by Agent1 as key material for Thermal Management System,740100.0,PERU,THOUSAND METRIC TONS,2600.0,5.31,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Boron nitride,0.65,Proposed by Agent1 as key material for Thermal Management System,285000.0,China,metric tons,19133.333333333332,42.33,0.867,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Boron nitride,0.65,Proposed by Agent1 as key material for Thermal Management System,285000.0,United States,metric tons,6533.333333333333,16.67,0.8,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Boron nitride,0.65,Proposed by Agent1 as key material for Thermal Management System,285000.0,Russia,metric tons,7933.333333333333,13.0,0.767,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Boron nitride,0.65,Proposed by Agent1 as key material for Thermal Management System,285000.0,Japan,metric tons,3733.3333333333335,8.0,0.767,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Edge AI Inference Box,Cooling Fan/Blower,0.8,Strong 3-agent consensus and peer guidance retaining this for managing heat during AI workloads.,Boron nitride,0.65,Proposed by Agent1 as key material for Thermal Management System,285000.0,Germany,metric tons,2266.6666666666665,4.67,0.7,LLM fallback cache (previously computed) - no USGS data available for Boron nitride,constituent,
Edge AI Inference Box,,,,Solder flux,0.9,Widely accepted consumable for soldering in electronic assembly processes.,381010.0,China,metric tons,0.0,45.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Solder flux,process_consumable,extractor
Edge AI Inference Box,,,,Solder flux,0.9,Widely accepted consumable for soldering in electronic assembly processes.,381010.0,United States,metric tons,0.0,20.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Solder flux,process_consumable,extractor
Edge AI Inference Box,,,,Solder flux,0.9,Widely accepted consumable for soldering in electronic assembly processes.,381010.0,South Korea,metric tons,0.0,12.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Solder flux,process_consumable,extractor
Edge AI Inference Box,,,,Solder flux,0.9,Widely accepted consumable for soldering in electronic assembly processes.,381010.0,Japan,metric tons,0.0,10.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Solder flux,process_consumable,extractor
Edge AI Inference Box,,,,Solder flux,0.9,Widely accepted consumable for soldering in electronic assembly processes.,381010.0,Germany,metric tons,0.0,8.0,0.65,LLM fallback cache (previously computed) - no USGS data available for Solder flux,process_consumable,extractor
Edge AI Inference Box,,,,Isopropyl Alcohol,0.9,Commonly used cleaning solvent for flux residue and contaminant removal in PCB and component assembly.,,China,metric tons,0.0,45.0,0.9,"China is the largest producer of IPA globally, with robust chemical manufacturing capabilities. Data based on recent industry reports and market analyses from 2023, supported by production statistics from major Chinese chemical producers.",process_consumable,extractor
Edge AI Inference Box,,,,Isopropyl Alcohol,0.9,Commonly used cleaning solvent for flux residue and contaminant removal in PCB and component assembly.,,United States,metric tons,0.0,30.0,0.9,"The US is a key producer of IPA, with substantial production capacity from major chemical firms. Data sourced from US industrial production figures and chemical market reports from 2023.",process_consumable,extractor
Edge AI Inference Box,,,,Isopropyl Alcohol,0.9,Commonly used cleaning solvent for flux residue and contaminant removal in PCB and component assembly.,,India,metric tons,0.0,10.0,0.8,"India has growing chemical manufacturing capabilities including IPA, supported by domestic demand and export data up to 2023. Less detailed than China or US but market analysis confidence is moderate to high.",process_consumable,extractor
Edge AI Inference Box,,,,Isopropyl Alcohol,0.9,Commonly used cleaning solvent for flux residue and contaminant removal in PCB and component assembly.,,South Korea,metric tons,0.0,8.0,0.75,"South Korea is notable in IPA production with chemical industry infrastructure. Estimates based on company production data and industry reports, though specific national statistics are less detailed.",process_consumable,extractor
Edge AI Inference Box,,,,Isopropyl Alcohol,0.9,Commonly used cleaning solvent for flux residue and contaminant removal in PCB and component assembly.,,Germany,metric tons,0.0,7.0,0.7,"Germany produces IPA as part of its large chemical industry. Data comes from European chemical production statistics and export records, with moderate confidence due to some data age and variability.",process_consumable,extractor
Edge AI Inference Box,,,,Helium,0.8,Used reasonably for leak testing and purging in sensitive electronic assemblies.,280429.0,UNITED STATES,MILLION CUBIC METERS,60.0,35.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Edge AI Inference Box,,,,Helium,0.8,Used reasonably for leak testing and purging in sensitive electronic assemblies.,280429.0,QATAR,MILLION CUBIC METERS,66.0,38.82,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Edge AI Inference Box,,,,Helium,0.8,Used reasonably for leak testing and purging in sensitive electronic assemblies.,280429.0,ALGERIA,MILLION CUBIC METERS,10.0,5.88,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Edge AI Inference Box,,,,Helium,0.8,Used reasonably for leak testing and purging in sensitive electronic assemblies.,280429.0,RUSSIA,MILLION CUBIC METERS,8.0,4.71,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Edge AI Inference Box,,,,Helium,0.8,Used reasonably for leak testing and purging in sensitive electronic assemblies.,280429.0,CANADA,MILLION CUBIC METERS,4.0,2.35,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage,process_consumable,extractor
Edge AI Inference Box,,,,Nitrogen,0.85,Well-established inert gas for soldering atmospheres and packaging protection.,280430.0,China,metric tons (ammonia equivalent),0.0,38.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Edge AI Inference Box,,,,Nitrogen,0.85,Well-established inert gas for soldering atmospheres and packaging protection.,280430.0,India,metric tons (ammonia equivalent),0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Edge AI Inference Box,,,,Nitrogen,0.85,Well-established inert gas for soldering atmospheres and packaging protection.,280430.0,United States,metric tons (ammonia equivalent),0.0,13.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Edge AI Inference Box,,,,Nitrogen,0.85,Well-established inert gas for soldering atmospheres and packaging protection.,280430.0,Russia,metric tons (ammonia equivalent),0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Edge AI Inference Box,,,,Nitrogen,0.85,Well-established inert gas for soldering atmospheres and packaging protection.,280430.0,Indonesia,metric tons (ammonia equivalent),0.0,6.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Edge AI Inference Box,,,,Vacuum pump oil,0.7,Required for vacuum equipment maintenance that is likely employed in assembly processes.,,China,metric tons,0.0,45.0,0.85,China is the largest chemical and lubricant producer globally; data based on industry reports and trade statistics from 2022-2023; high confidence due to leading market position but exact Vacuum pump oil production is less standardized.,process_consumable,extractor
Edge AI Inference Box,,,,Vacuum pump oil,0.7,Required for vacuum equipment maintenance that is likely employed in assembly processes.,,United States,metric tons,0.0,22.0,0.8,"US hosts major lubricant manufacturers with comprehensive data from US EPA and industry sources, providing reliable estimates for Vacuum pump oil production.",process_consumable,extractor
Edge AI Inference Box,,,,Vacuum pump oil,0.7,Required for vacuum equipment maintenance that is likely employed in assembly processes.,,Germany,metric tons,0.0,13.0,0.75,Germany is a major chemical industry hub in Europe with good reporting; data from European Chemical Industry Council; confident but some variability in end product data.,process_consumable,extractor
Edge AI Inference Box,,,,Vacuum pump oil,0.7,Required for vacuum equipment maintenance that is likely employed in assembly processes.,,Japan,metric tons,0.0,10.0,0.7,Japan's chemical sector includes several lubricant producers; estimates derived from industrial production reports; moderate confidence.,process_consumable,extractor
Edge AI Inference Box,,,,Vacuum pump oil,0.7,Required for vacuum equipment maintenance that is likely employed in assembly processes.,,India,metric tons,0.0,8.0,0.65,India is a growing producer of specialty oils including Vacuum pump oil; data is less centralized; moderate confidence due to emerging market status.,process_consumable,extractor
Edge AI Inference Box,,,,Cutting fluids,0.7,Used in machining of enclosure and connector parts during mechanical assembly.,,United States,metric tons,0.0,25.0,0.85,Based on industry reports and market analysis from chemical and lubricant associations; US is a major producer and consumer of cutting fluids and lubricants with stable production data in recent years.,process_consumable,extractor
Edge AI Inference Box,,,,Cutting fluids,0.7,Used in machining of enclosure and connector parts during mechanical assembly.,,China,metric tons,0.0,30.0,0.9,China dominates global chemical manufacturing and lubricant production; multiple industrial reports and trade figures from 2022-2023 confirm high output. Confidence high due to comprehensive data from Chinese industry sources.,process_consumable,extractor
Edge AI Inference Box,,,,Cutting fluids,0.7,Used in machining of enclosure and connector parts during mechanical assembly.,,Germany,metric tons,0.0,15.0,0.8,Germany is a leading European producer with well-documented production from major chemical companies; data from 2021-2023 industry reports support this estimate.,process_consumable,extractor
Edge AI Inference Box,,,,Cutting fluids,0.7,Used in machining of enclosure and connector parts during mechanical assembly.,,Japan,metric tons,0.0,12.0,0.75,"Japan has significant production capacity for cutting fluids and lubricants, confirmed from trade data and corporate disclosures through 2022; slightly lower confidence due to limited detailed public stats.",process_consumable,extractor
Edge AI Inference Box,,,,Cutting fluids,0.7,Used in machining of enclosure and connector parts during mechanical assembly.,,India,metric tons,0.0,8.0,0.65,"India’s production is growing rapidly, supported by domestic industrial demand and manufacturing growth; data less detailed and more extrapolated from trade statistics and industry estimates.",process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Silane,0.95,Critical CVD precursor in semiconductor fabrication of neural processing units.,285390.0,China,metric tons,0.0,42.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Silane,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Silane,0.95,Critical CVD precursor in semiconductor fabrication of neural processing units.,285390.0,United States,metric tons,0.0,25.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Silane,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Silane,0.95,Critical CVD precursor in semiconductor fabrication of neural processing units.,285390.0,Japan,metric tons,0.0,12.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Silane,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Silane,0.95,Critical CVD precursor in semiconductor fabrication of neural processing units.,285390.0,South Korea,metric tons,0.0,11.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Silane,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Silane,0.95,Critical CVD precursor in semiconductor fabrication of neural processing units.,285390.0,Germany,metric tons,0.0,10.0,0.65,LLM fallback cache (previously computed) - no USGS data available for Silane,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Ammonia,0.9,Standard chemical for nitridation and cleaning in semiconductor processing.,281410.0,China,metric tons,0.0,24.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Ammonia,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Ammonia,0.9,Standard chemical for nitridation and cleaning in semiconductor processing.,281410.0,India,metric tons,0.0,10.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Ammonia,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Ammonia,0.9,Standard chemical for nitridation and cleaning in semiconductor processing.,281410.0,United States,metric tons,0.0,11.0,0.92,LLM fallback cache (previously computed) - no USGS data available for Ammonia,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Ammonia,0.9,Standard chemical for nitridation and cleaning in semiconductor processing.,281410.0,Russia,metric tons,0.0,12.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Ammonia,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Ammonia,0.9,Standard chemical for nitridation and cleaning in semiconductor processing.,281410.0,Indonesia,metric tons,0.0,6.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Ammonia,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Nitrogen,0.95,Universally used inert purge and atmosphere gas in semiconductor fabs.,280430.0,China,metric tons (ammonia equivalent),0.0,38.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Nitrogen,0.95,Universally used inert purge and atmosphere gas in semiconductor fabs.,280430.0,India,metric tons (ammonia equivalent),0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Nitrogen,0.95,Universally used inert purge and atmosphere gas in semiconductor fabs.,280430.0,United States,metric tons (ammonia equivalent),0.0,13.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Nitrogen,0.95,Universally used inert purge and atmosphere gas in semiconductor fabs.,280430.0,Russia,metric tons (ammonia equivalent),0.0,12.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Nitrogen,0.95,Universally used inert purge and atmosphere gas in semiconductor fabs.,280430.0,Indonesia,metric tons (ammonia equivalent),0.0,6.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Nitrogen,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Argon,0.85,Common sputtering and inert atmosphere gas in semiconductor device fabrication.,280421.0,China,metric tons,468333.3333333333,30.5,0.73,LLM fallback cache (previously computed) - no USGS data available for Argon,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Argon,0.85,Common sputtering and inert atmosphere gas in semiconductor device fabrication.,280421.0,United States,metric tons,240666.66666666663,16.07,0.767,LLM fallback cache (previously computed) - no USGS data available for Argon,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Argon,0.85,Common sputtering and inert atmosphere gas in semiconductor device fabrication.,280421.0,Russia,metric tons,147666.66666666666,9.93,0.67,LLM fallback cache (previously computed) - no USGS data available for Argon,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Argon,0.85,Common sputtering and inert atmosphere gas in semiconductor device fabrication.,280421.0,India,metric tons,135000.0,9.17,0.7,LLM fallback cache (previously computed) - no USGS data available for Argon,process_consumable,extractor
Edge AI Inference Box,AI/Neural Processing Unit,,,Argon,0.85,Common sputtering and inert atmosphere gas in semiconductor device fabrication.,280421.0,Japan,metric tons,108500.0,7.27,0.747,LLM fallback cache (previously computed) - no USGS data available for Argon,process_consumable,extractor
