agent,config,technology,component,component_confidence,component_reasoning,material,material_confidence,material_reasoning,hs_code,country,meas_unit,amount,percentage,country_confidence,country_reasoning
3,d2v1v1,Hydroponic Systems,Tubing and Fittings Assembly,0.7,"Pre-manufactured plastic tubing and connector fittings form a distinct subassembly for fluid transfer, typically bought separately though often grouped with irrigation kits.",Polypropylene,0.85,Used in tubing and fittings for chemical resistance and mechanical strength; widely used but alternatives like PTFE exist.,390210,Saudi Arabia,metric tons,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Polypropylene
3,d2v1v1,Hydroponic Systems,Tubing and Fittings Assembly,0.7,"Pre-manufactured plastic tubing and connector fittings form a distinct subassembly for fluid transfer, typically bought separately though often grouped with irrigation kits.",PTFE,0.7,Used in specialized tubing and fittings for exceptional chemical resistance and temperature tolerance; common but higher cost.,390461,China,metric tons,0.0,55.0,0.9,LLM fallback cache (previously computed) - no USGS data available for PTFE
3,d2v1v1,Hydroponic Systems,Tubing and Fittings Assembly,0.7,"Pre-manufactured plastic tubing and connector fittings form a distinct subassembly for fluid transfer, typically bought separately though often grouped with irrigation kits.",PTFE,0.7,Used in specialized tubing and fittings for exceptional chemical resistance and temperature tolerance; common but higher cost.,390461,United States,metric tons,0.0,20.0,0.85,LLM fallback cache (previously computed) - no USGS data available for PTFE
3,d2v1v1,Hydroponic Systems,Tubing and Fittings Assembly,0.7,"Pre-manufactured plastic tubing and connector fittings form a distinct subassembly for fluid transfer, typically bought separately though often grouped with irrigation kits.",PTFE,0.7,Used in specialized tubing and fittings for exceptional chemical resistance and temperature tolerance; common but higher cost.,390461,Japan,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for PTFE
3,d2v1v1,Hydroponic Systems,Tubing and Fittings Assembly,0.7,"Pre-manufactured plastic tubing and connector fittings form a distinct subassembly for fluid transfer, typically bought separately though often grouped with irrigation kits.",PTFE,0.7,Used in specialized tubing and fittings for exceptional chemical resistance and temperature tolerance; common but higher cost.,390461,Germany,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for PTFE
3,d2v1v1,Hydroponic Systems,Tubing and Fittings Assembly,0.7,"Pre-manufactured plastic tubing and connector fittings form a distinct subassembly for fluid transfer, typically bought separately though often grouped with irrigation kits.",PTFE,0.7,Used in specialized tubing and fittings for exceptional chemical resistance and temperature tolerance; common but higher cost.,390461,South Korea,metric tons,0.0,7.0,0.7,LLM fallback cache (previously computed) - no USGS data available for PTFE
4,d2v1v1,Hydroponic Systems,Nutrient Film Technique (NFT) Channel,0.95,Strong consensus by 2 agents with high confidence 0.95; critical for hydroponic nutrient delivery.,Polyethylene,0.95,"Common plastic for hydroponic channels due to chemical resistance and ease of fabrication, widely used without suitable cheaper alternatives.",390110,China,metric tons,36283333.333333336,31.17,0.877,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
4,d2v1v1,Hydroponic Systems,Nutrient Film Technique (NFT) Channel,0.95,Strong consensus by 2 agents with high confidence 0.95; critical for hydroponic nutrient delivery.,Polyethylene,0.95,"Common plastic for hydroponic channels due to chemical resistance and ease of fabrication, widely used without suitable cheaper alternatives.",390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
4,d2v1v1,Hydroponic Systems,Nutrient Film Technique (NFT) Channel,0.95,Strong consensus by 2 agents with high confidence 0.95; critical for hydroponic nutrient delivery.,Polyethylene,0.95,"Common plastic for hydroponic channels due to chemical resistance and ease of fabrication, widely used without suitable cheaper alternatives.",390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
4,d2v1v1,Hydroponic Systems,Nutrient Film Technique (NFT) Channel,0.95,Strong consensus by 2 agents with high confidence 0.95; critical for hydroponic nutrient delivery.,Polyethylene,0.95,"Common plastic for hydroponic channels due to chemical resistance and ease of fabrication, widely used without suitable cheaper alternatives.",390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
4,d2v1v1,Hydroponic Systems,Nutrient Film Technique (NFT) Channel,0.95,Strong consensus by 2 agents with high confidence 0.95; critical for hydroponic nutrient delivery.,Polyethylene,0.95,"Common plastic for hydroponic channels due to chemical resistance and ease of fabrication, widely used without suitable cheaper alternatives.",390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
4,d2v1v1,Hydroponic Systems,Nutrient Film Technique (NFT) Channel,0.95,Strong consensus by 2 agents with high confidence 0.95; critical for hydroponic nutrient delivery.,Aluminum,0.65,"Sometimes used for channel frames or supports due to lightweight and corrosion resistance, but polymer alternatives are more common, so moderate confidence.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,Nutrient Film Technique (NFT) Channel,0.95,Strong consensus by 2 agents with high confidence 0.95; critical for hydroponic nutrient delivery.,Aluminum,0.65,"Sometimes used for channel frames or supports due to lightweight and corrosion resistance, but polymer alternatives are more common, so moderate confidence.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,Nutrient Film Technique (NFT) Channel,0.95,Strong consensus by 2 agents with high confidence 0.95; critical for hydroponic nutrient delivery.,Aluminum,0.65,"Sometimes used for channel frames or supports due to lightweight and corrosion resistance, but polymer alternatives are more common, so moderate confidence.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,Nutrient Film Technique (NFT) Channel,0.95,Strong consensus by 2 agents with high confidence 0.95; critical for hydroponic nutrient delivery.,Aluminum,0.65,"Sometimes used for channel frames or supports due to lightweight and corrosion resistance, but polymer alternatives are more common, so moderate confidence.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,Nutrient Film Technique (NFT) Channel,0.95,Strong consensus by 2 agents with high confidence 0.95; critical for hydroponic nutrient delivery.,Aluminum,0.65,"Sometimes used for channel frames or supports due to lightweight and corrosion resistance, but polymer alternatives are more common, so moderate confidence.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,Glass,0.9,Primary material for chemical reaction chambers for transparency and chemical inertness; glass is industry standard.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,Glass,0.9,Primary material for chemical reaction chambers for transparency and chemical inertness; glass is industry standard.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,Glass,0.9,Primary material for chemical reaction chambers for transparency and chemical inertness; glass is industry standard.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,Glass,0.9,Primary material for chemical reaction chambers for transparency and chemical inertness; glass is industry standard.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,Glass,0.9,Primary material for chemical reaction chambers for transparency and chemical inertness; glass is industry standard.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,Stainless steel (SS 316),0.85,Used for structural and corrosion resistant chemical reaction chambers where glass is not practical; standard in industrial equipment.,722000,China,metric tons,0.0,36.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 316)
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,Stainless steel (SS 316),0.85,Used for structural and corrosion resistant chemical reaction chambers where glass is not practical; standard in industrial equipment.,722000,Japan,metric tons,0.0,28.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 316)
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,Stainless steel (SS 316),0.85,Used for structural and corrosion resistant chemical reaction chambers where glass is not practical; standard in industrial equipment.,722000,India,metric tons,0.0,21.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 316)
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,Stainless steel (SS 316),0.85,Used for structural and corrosion resistant chemical reaction chambers where glass is not practical; standard in industrial equipment.,722000,United States,metric tons,0.0,14.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 316)
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,Stainless steel (SS 316),0.85,Used for structural and corrosion resistant chemical reaction chambers where glass is not practical; standard in industrial equipment.,722000,South Korea,metric tons,0.0,11.0,0.65,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 316)
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,PTFE,0.75,Used as lining or seals due to excellent chemical resistance; common in chemical chambers though alternatives exist.,390461,China,metric tons,0.0,55.0,0.9,LLM fallback cache (previously computed) - no USGS data available for PTFE
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,PTFE,0.75,Used as lining or seals due to excellent chemical resistance; common in chemical chambers though alternatives exist.,390461,United States,metric tons,0.0,20.0,0.85,LLM fallback cache (previously computed) - no USGS data available for PTFE
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,PTFE,0.75,Used as lining or seals due to excellent chemical resistance; common in chemical chambers though alternatives exist.,390461,Japan,metric tons,0.0,10.0,0.8,LLM fallback cache (previously computed) - no USGS data available for PTFE
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,PTFE,0.75,Used as lining or seals due to excellent chemical resistance; common in chemical chambers though alternatives exist.,390461,Germany,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for PTFE
4,d2v1v1,Hydroponic Systems,Reaction Chamber,0.9,Unanimous support from all agents with confidence 0.90; essential for nutrient solution storage.,PTFE,0.75,Used as lining or seals due to excellent chemical resistance; common in chemical chambers though alternatives exist.,390461,South Korea,metric tons,0.0,7.0,0.7,LLM fallback cache (previously computed) - no USGS data available for PTFE
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Aluminum,0.9,Widely used lightweight metal for frames and supports due to strength-to-weight ratio and corrosion resistance; industry standard.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Aluminum,0.9,Widely used lightweight metal for frames and supports due to strength-to-weight ratio and corrosion resistance; industry standard.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Aluminum,0.9,Widely used lightweight metal for frames and supports due to strength-to-weight ratio and corrosion resistance; industry standard.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Aluminum,0.9,Widely used lightweight metal for frames and supports due to strength-to-weight ratio and corrosion resistance; industry standard.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Aluminum,0.9,Widely used lightweight metal for frames and supports due to strength-to-weight ratio and corrosion resistance; industry standard.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Stainless steel (SS 304/316),0.85,"Used for durability and corrosion resistance in frames, heavier than aluminum but standard for some applications.",722000,Nigeria,metric tons,0.0,18.0,0.92,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Stainless steel (SS 304/316),0.85,"Used for durability and corrosion resistance in frames, heavier than aluminum but standard for some applications.",722000,Russia,metric tons,0.0,15.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Stainless steel (SS 304/316),0.85,"Used for durability and corrosion resistance in frames, heavier than aluminum but standard for some applications.",722000,India,metric tons,0.0,10.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Stainless steel (SS 304/316),0.85,"Used for durability and corrosion resistance in frames, heavier than aluminum but standard for some applications.",722000,Australia,metric tons,0.0,13.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Stainless steel (SS 304/316),0.85,"Used for durability and corrosion resistance in frames, heavier than aluminum but standard for some applications.",722000,Indonesia,metric tons,0.0,10.0,0.87,LLM fallback cache (previously computed) - no USGS data available for Stainless steel (SS 304/316)
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Steel Ingots,0.7,Base material for steel components often used in structural frames; less common than stainless steel for hydroponics but possible alternative.,720610,China,metric tons,0.0,52.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Steel Ingots,0.7,Base material for steel components often used in structural frames; less common than stainless steel for hydroponics but possible alternative.,720610,Japan,metric tons,0.0,6.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Steel Ingots,0.7,Base material for steel components often used in structural frames; less common than stainless steel for hydroponics but possible alternative.,720610,India,metric tons,0.0,5.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Steel Ingots,0.7,Base material for steel components often used in structural frames; less common than stainless steel for hydroponics but possible alternative.,720610,South Korea,metric tons,0.0,5.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
4,d2v1v1,Hydroponic Systems,Main Frame and Structural Housing,0.82,Selected by 2 agents with confidence 0.82; necessary for physical support of components.,Steel Ingots,0.7,Base material for steel components often used in structural frames; less common than stainless steel for hydroponics but possible alternative.,720610,Germany,metric tons,0.0,4.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Steel Ingots
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Ceramic,0.75,Common material for air stones due to porosity and durability; ceramics are standard though plastic alternatives exist.,691010,China,metric tons,0.0,60.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Ceramic
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Ceramic,0.75,Common material for air stones due to porosity and durability; ceramics are standard though plastic alternatives exist.,691010,India,metric tons,0.0,15.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Ceramic
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Ceramic,0.75,Common material for air stones due to porosity and durability; ceramics are standard though plastic alternatives exist.,691010,United States,metric tons,0.0,8.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Ceramic
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Ceramic,0.75,Common material for air stones due to porosity and durability; ceramics are standard though plastic alternatives exist.,691010,Brazil,metric tons,0.0,7.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Ceramic
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Ceramic,0.75,Common material for air stones due to porosity and durability; ceramics are standard though plastic alternatives exist.,691010,Italy,metric tons,0.0,5.0,0.78,LLM fallback cache (previously computed) - no USGS data available for Ceramic
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Polyethylene,0.8,"Used in air pump housings and tubing for chemical resistance and flexibility, industry standard polymer for such components.",390110,China,metric tons,36283333.333333336,31.17,0.877,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Polyethylene,0.8,"Used in air pump housings and tubing for chemical resistance and flexibility, industry standard polymer for such components.",390110,United States,metric tons,19506666.666666668,16.73,0.87,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Polyethylene,0.8,"Used in air pump housings and tubing for chemical resistance and flexibility, industry standard polymer for such components.",390110,Saudi Arabia,metric tons,10090000.0,8.7,0.807,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Polyethylene,0.8,"Used in air pump housings and tubing for chemical resistance and flexibility, industry standard polymer for such components.",390110,South Korea,metric tons,6446666.666666667,5.53,0.84,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Polyethylene,0.8,"Used in air pump housings and tubing for chemical resistance and flexibility, industry standard polymer for such components.",390110,Iran,metric tons,6470000.0,5.6,0.65,LLM fallback cache (previously computed) - no USGS data available for Polyethylene
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Aluminum,0.55,"Used in motor components of air pumps sometimes; less critical than plastics, so lower confidence.",280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Aluminum,0.55,"Used in motor components of air pumps sometimes; less critical than plastics, so lower confidence.",280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Aluminum,0.55,"Used in motor components of air pumps sometimes; less critical than plastics, so lower confidence.",280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Aluminum,0.55,"Used in motor components of air pumps sometimes; less critical than plastics, so lower confidence.",280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,Aeration System (Air Pump and Air Stones),0.81,Supported by 2 agents with average confidence 0.81; important for oxygenating nutrient solution.,Aluminum,0.55,"Used in motor components of air pumps sometimes; less critical than plastics, so lower confidence.",280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Aluminum,0.9,Commonly used for heat sinks in LED grow lights due to high thermal conductivity and lightweight.,280300,CHINA,THOUSAND METRIC TONS,41000.0,58.57,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Aluminum,0.9,Commonly used for heat sinks in LED grow lights due to high thermal conductivity and lightweight.,280300,OTHER,THOUSAND METRIC TONS,7000.0,10.0,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Aluminum,0.9,Commonly used for heat sinks in LED grow lights due to high thermal conductivity and lightweight.,280300,INDIA,THOUSAND METRIC TONS,4100.0,5.86,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Aluminum,0.9,Commonly used for heat sinks in LED grow lights due to high thermal conductivity and lightweight.,280300,RUSSIA,THOUSAND METRIC TONS,3800.0,5.43,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Aluminum,0.9,Commonly used for heat sinks in LED grow lights due to high thermal conductivity and lightweight.,280300,CANADA,THOUSAND METRIC TONS,3000.0,4.29,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Gallium arsenide,0.85,Semiconductor material used in LED chips; widely used in optoelectronic devices for efficient light emission.,282890,China,metric tons,0.0,60.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Gallium arsenide,0.85,Semiconductor material used in LED chips; widely used in optoelectronic devices for efficient light emission.,282890,Russia,metric tons,0.0,15.0,0.65,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Gallium arsenide,0.85,Semiconductor material used in LED chips; widely used in optoelectronic devices for efficient light emission.,282890,Germany,metric tons,0.0,10.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Gallium arsenide,0.85,Semiconductor material used in LED chips; widely used in optoelectronic devices for efficient light emission.,282890,United States,metric tons,0.0,8.0,0.75,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Gallium arsenide,0.85,Semiconductor material used in LED chips; widely used in optoelectronic devices for efficient light emission.,282890,Japan,metric tons,0.0,7.0,0.7,LLM fallback cache (previously computed) - no USGS data available for Gallium arsenide
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Glass,0.7,Used in protective covers or lenses over LEDs to protect and focus light; alternatives exist but glass is common.,700800,China,metric tons,0.0,63.0,0.95,LLM fallback cache (previously computed) - no USGS data available for Glass
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Glass,0.7,Used in protective covers or lenses over LEDs to protect and focus light; alternatives exist but glass is common.,700800,United States,metric tons,0.0,12.0,0.9,LLM fallback cache (previously computed) - no USGS data available for Glass
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Glass,0.7,Used in protective covers or lenses over LEDs to protect and focus light; alternatives exist but glass is common.,700800,Germany,metric tons,0.0,7.0,0.85,LLM fallback cache (previously computed) - no USGS data available for Glass
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Glass,0.7,Used in protective covers or lenses over LEDs to protect and focus light; alternatives exist but glass is common.,700800,India,metric tons,0.0,6.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Glass,0.7,Used in protective covers or lenses over LEDs to protect and focus light; alternatives exist but glass is common.,700800,Japan,metric tons,0.0,5.0,0.8,LLM fallback cache (previously computed) - no USGS data available for Glass
4,d2v1v1,Hydroponic Systems,LED Grow Light,0.79,Supported by all agents with average confidence 0.79; vital for providing artificial light to plants.,Copper,0.8,Used in electrical wiring and circuits for excellent conductivity; standard and essential for LED assemblies.,740100,CHINA,THOUSAND METRIC TONS,1700.0,3.47,0.95,USGS Mineral Commodity Summaries 2024/2023 - authoritative U.S. government production data with global coverage
